,ticker,PE,div_ratio,price
1289,WLK,7.709622028084282,0.0,134.61000061035156
2346,LSXMK,7.71573594378941,0.0,30.399999618530273
1753,PRAA,7.736486357611579,0.0,22.899999618530273
2115,AMN,7.736947546043549,0.0,77.05999755859375
1232,RMR,7.738372336986453,0.0,26.6200008392334
1480,HTLD,7.739644925269855,0.0,13.079999923706055
1892,LSXMA,7.741116751269035,0.0,30.5
587,VIRT,7.78775507090043,0.05031446560999418,19.079999923706055
2225,FL,7.802067177744643,0.0,28.56999969482422
566,CWH,7.8297216456741,0.05931197887300362,25.290000915527344
472,FWRD,7.857740607055494,0.017039403574724766,56.34000015258789
656,EQT,7.89561580267729,0.016076150314808347,37.81999969482422
1613,CNO,7.9037902654086185,0.0,27.110000610351562
409,PFC,7.909091202529161,0.05481874244006545,22.6200008392334
1747,PTVE,7.910112316688795,0.0,14.079999923706055
435,EVRI,7.924812001393253,0.0,10.539999961853027
882,TGH,7.9357943221041705,0.024271845334391324,49.439998626708984
1422,NYCB,7.936507936507937,0.0,10.0
336,LYB,7.975506782531738,0.05231388313073249,94.43000030517578
1985,RF,7.982533050936903,0.0,18.280000686645508
2246,CVX,8.021242062770204,0.0,147.27000427246094
786,VBTX,8.029090881347656,0.03623188418316456,22.079999923706055
136,LBRT,8.036866605556506,0.012614678512788698,17.440000534057617
2176,PAG,8.041509335253116,0.0,149.1699981689453
715,RGP,8.061349903878991,0.042617959312654864,13.140000343322754
714,ASO,8.063636383452973,0.005798035096074892,62.09000015258789
1340,BSIG,8.071130090178805,0.0,19.290000915527344
313,CC,8.115591541413337,0.033123550258698765,30.190000534057617
1751,TOL,8.125100216104588,0.0,101.31999969482422
345,NFG,8.138933936690668,0.03890432628911664,50.380001068115234
1410,EFSC,8.140977701746431,0.0,43.310001373291016
1296,BWA,8.177057584919538,0.0,32.790000915527344
212,EBTC,8.192634582519531,0.031811894798511244,28.920000076293945
2157,PFBC,8.205882456507618,0.0,72.54000091552734
1696,TFC,8.237668537772825,0.0,36.7400016784668
374,HUBG,8.25209293809048,0.0,88.70999908447266
664,GRBK,8.261944238200808,0.0,50.150001525878906
2349,SHBI,8.26751563199766,0.0,12.979999542236328
2400,WAFD,8.26881726582845,0.0,30.760000228881836
1828,PARA,8.279503058202518,0.0,13.329999923706055
849,SPFI,8.331343238033465,0.01863131504274142,27.90999984741211
256,CHS,8.34065950833834,0.0,7.590000152587891
2316,TNK,8.35905046774301,0.0,56.34000015258789
574,BKU,8.399999914034991,0.03621730419358297,29.81999969482422
1560,FBNC,8.405340065076514,0.0,34.630001068115234
1960,IBCP,8.40999984741211,0.0,25.229999542236328
184,WOOF,8.411764397340662,0.0,2.859999895095825
697,CE,8.430777752699514,0.018999797060273098,147.3699951171875
1847,FHN,8.438271652033299,0.0,13.670000076293945
1707,VCTR,8.44029858337706,0.0,33.93000030517578
1951,DOW,8.44462008415898,0.0,53.369998931884766
918,LXFR,8.454545338948568,0.06212664362124613,8.369999885559082
926,VECO,8.46268668103574,0.0,28.350000381469727
564,LBAI,8.47560952349407,0.0417266198501757,13.899999618530273
2098,DENN,8.479675044858359,0.0,10.430000305175781
1841,HBAN,8.517007114124947,0.0,12.520000457763672
1840,CASH,8.529117857160267,0.0,51.2599983215332
1835,ENVA,8.543613469489268,0.0,54.849998474121094
1084,ABR,8.552325603573822,0.0,14.710000038146973
2171,HTBK,8.5727275501598,0.0,9.430000305175781
1347,NMIH,8.573913021364074,0.0,29.579999923706055
2390,FLNG,8.577903877236688,0.0,30.280000686645508
493,CSV,8.597122164938948,0.01891213419307141,23.899999618530273
2223,NUS,8.628571828206379,0.0,18.1200008392334
2378,PFIS,8.644068083969662,0.0,45.900001525878906
955,VAC,8.667698437953513,0.034766044460867764,83.98999786376953
1525,CPSI,8.675925819962112,0.0,9.369999885559082
1148,CSTM,8.685714176722936,0.0,18.239999771118164
2356,GES,8.694656750628056,0.0,22.780000686645508
2105,CAC,8.703349537826611,0.0,36.380001068115234
347,PEBO,8.709141422176625,0.049300253615484235,31.440000534057617
1568,HFWA,8.712446024489505,0.0,20.299999237060547
524,EOG,8.719008493745891,0.03425247647970476,116.05000305175781
376,DNOW,8.745614269323518,0.0,9.970000267028809
307,BG,8.76177279682811,0.02714722327504848,94.88999938964844
1209,SKIN,8.766667048136394,0.0,2.630000114440918
2353,ADM,8.767124637435238,0.0,69.55999755859375
268,REZI,8.778350869404902,0.0,17.030000686645508
1670,SXC,8.800000349680584,0.0,10.5600004196167
1654,SMBK,8.805447144267161,0.0,22.6299991607666
1124,LTHM,8.806866589081569,0.0,5.820000171661377
200,BANR,8.808771769205729,0.0382393952401755,50.209999084472656
2119,CATY,8.814432989690722,0.0,42.75
1475,UA,8.83720919143322,0.0,7.599999904632568
406,RGR,8.855999755859376,0.028681120935210795,44.279998779296875
1079,ASB,8.868644197108383,0.0,20.93000030517578
2345,CTBI,8.893246120876736,0.0,40.81999969482422
808,UMBF,8.907054973743264,0.01923560450577418,79.54000091552734
681,DIN,8.931589414416186,0.045956297095055144,44.38999938964844
1172,LGIH,8.933093393449303,0.0,124.16999816894531
415,VLY,8.95614038433945,0.043095004736146525,10.210000038146973
384,EWBC,8.996240716231496,0.026744671618812114,71.79000091552734
2025,FMBH,9.000000505816212,0.0,32.58000183105469
843,SNEX,9.0103572117116,0.0,67.86000061035156
1767,TNL,9.021028179988683,0.0,38.61000061035156
334,SFNC,9.028985765245226,0.042803637086163276,18.690000534057617
1807,MDRX,9.029126398771712,0.0,9.300000190734863
2318,TMP,9.032094800794447,0.0,53.470001220703125
8,GEO,9.084745989007466,0.0,10.720000267028809
530,FRME,9.093995256150048,0.03847257908569061,34.83000183105469
1994,IP,9.099033374141381,0.0,37.66999816894531
1063,PPC,9.099678211273488,0.0,28.299999237060547
189,DOOR,9.113564476229792,0.0,86.66999816894531
2211,AROW,9.119863648697207,0.0,26.1200008392334
1120,CATC,9.170068234813456,0.0,67.4000015258789
2275,TPR,9.176767715299972,0.0,36.34000015258789
597,OXM,9.178502820503688,0.02613969067288165,95.63999938964844
1698,SBSI,9.180428274545465,0.0,30.020000457763672
2311,NWPX,9.184713424391047,0.0,28.84000015258789
2405,MCB,9.193727275102342,0.0,49.83000183105469
682,EQBK,9.196629684962582,0.013439217392874766,32.7400016784668
1009,MBIN,9.201558714189083,0.0,41.314998626708984
688,UAA,9.209302414295285,0.0,7.920000076293945
1053,NFBK,9.212121096524324,0.0,12.15999984741211
1123,PPBI,9.247491511214138,0.0,27.649999618530273
2111,FMAO,9.247967479674797,0.0,22.75
2359,RS,9.278381086564762,0.0,281.9700012207031
1155,TTEC,9.29680393166738,0.0,20.360000610351562
2126,RUSHA,9.314446964824128,0.0,43.84000015258789
378,JMSB,9.330396610209595,0.010387157546274367,21.18000030517578
881,QCRH,9.338384043889414,0.004326662965899206,55.470001220703125
938,GSBC,9.339373744103622,0.0282236732891042,56.689998626708984
1399,SNDR,9.354085959349161,0.0,24.040000915527344
1414,BSRR,9.368888854980469,0.0,21.079999923706055
1409,HTBI,9.38297839874917,0.0,26.459999084472656
937,FULT,9.390532476662178,0.04032766254663735,15.869999885559082
2186,WGO,9.396067630039171,0.0,66.9000015258789
19,GNTY,9.43195241442799,0.028858219078380844,31.8799991607666
1666,STBA,9.438040345821324,0.0,32.75
2008,DCGO,9.441176582785213,0.0,3.2100000381469727
1542,PHM,9.476965100461552,0.0,104.91000366210938
198,MCBS,9.495935207459985,0.030821917002902172,23.360000610351562
1784,LBRDA,9.500624029228602,0.0,76.0999984741211
1598,BHB,9.50344809170427,0.0,27.559999465942383
2146,BY,9.506329403647893,0.0,22.530000686645508
889,LBRDK,9.539326299888812,0.0,76.41000366210938
138,BC,9.573480595541263,0.01846722081338293,86.63999938964844
1086,MEI,9.574766248186057,0.0,20.489999771118164
728,AMBP,9.578947644484671,0.10989010672309589,3.640000104904175
1092,FSBC,9.586207071940105,0.0,25.020000457763672
1050,EZPW,9.59550557511576,0.0,8.539999961853027
2213,AMAL,9.613636045744924,0.0,25.3799991607666
677,FBMS,9.622377782434851,0.03270348782810797,27.520000457763672
1564,AMKR,9.623003463013866,0.0,30.1200008392334
1687,ABCL,9.62499976158142,0.0,5.389999866485596
1275,PFSI,9.627232381275721,0.0,86.26000213623047
1227,LEN,9.641041931385006,0.0,151.75
2012,SKY,9.670922029102949,0.0,68.18000030517578
1467,CFFN,9.67741935483871,0.0,6.0
1165,WSBC,9.683168367190724,0.0,29.34000015258789
498,STC,9.711666742960611,0.03174875554258749,58.27000045776367
758,ARCB,9.723824975123016,0.004069521088759583,117.94999694824219
1677,PGEN,9.785714319774081,0.0,1.3700000047683716
2090,CBT,9.786906015888258,0.0,76.23999786376953
213,RUSHB,9.790367967620119,0.016493054900180437,46.08000183105469
1883,BFST,9.7991454295623,0.0,22.93000030517578
2395,FBP,9.806249737739563,0.0,15.6899995803833
328,NRG,9.810445110387452,0.029810724834581134,50.720001220703125
1273,HBCP,9.818887735974899,0.0,41.099998474121094
265,MBWM,9.831168434836648,0.03540290763594584,37.849998474121094
2064,FFBC,9.836909903988817,0.0,22.920000076293945
1114,BLDR,9.858068279720166,0.0,167.38999938964844
2039,AGCO,9.8649325786821,0.0,117.58999633789062
477,LPG,9.867749136727815,0.09405126063504979,42.529998779296875
1906,HPQ,9.870860750312048,0.0,29.809999465942383
1763,DAR,9.884279575930933,0.0,45.27000045776367
2391,DIOD,9.886456449119892,0.0,72.2699966430664
805,LADR,9.894736607869467,0.08156028561870088,11.279999732971191
1934,ACI,9.917030167891989,0.0,22.709999084472656
2067,ALRS,9.933962012236973,0.0,21.059999465942383
55,OSBC,9.940397502570752,0.013324450163242865,15.010000228881836
235,FRO,9.972972698039836,0.1296296332032362,22.139999389648438
405,SAFE,9.977375220389387,0.024081633486296064,22.049999237060547
47,BLX,9.980315110814853,0.03944773116181005,25.350000381469727
1211,FMC,9.984562450166836,0.0,58.209999084472656
2259,TCBI,10.01280029296875,0.0,62.58000183105469
2222,SFST,10.027322612824987,0.0,36.70000076293945
2312,MBUU,10.033332974303002,0.0,51.16999816894531
2244,GEF,10.058176292563385,0.0,63.970001220703125
696,GMS,10.080503067880306,0.0,80.13999938964844
421,ABCB,10.131736191922796,0.011820331360126748,50.7599983215332
1132,LEN-B,10.144937602777334,0.0,139.2899932861328
2059,WNC,10.151515481791971,0.0,23.450000762939453
1361,FITB,10.165680653950167,0.0,34.36000061035156
2257,HRMY,10.201954297988346,0.0,31.31999969482422
1208,BUSE,10.206896683265423,0.0,23.68000030517578
2163,BAC,10.218068298149703,0.0,32.79999923706055
1933,LOB,10.223880217443059,0.0,41.099998474121094
1814,CSTR,10.237288609736384,0.0,18.1200008392334
1097,WOR,10.270833246635668,0.0,54.22999954223633
2096,AX,10.285437130233616,0.0,52.970001220703125
1940,OZK,10.294505528041295,0.0,46.84000015258789
1380,ALSN,10.300180666269918,0.0,56.959999084472656
784,OGE,10.315314857093421,0.048442505790899495,34.349998474121094
1179,SLCA,10.317307252150314,0.0,10.729999542236328
925,TCBK,10.353246911779626,0.030105368329782774,39.86000061035156
2358,LZB,10.361031474903182,0.0,36.15999984741211
1781,LAZ,10.364130268926205,0.0,38.13999938964844
1899,FHB,10.37019216097318,0.0,21.56999969482422
1812,CYH,10.371428898402623,0.0,3.630000114440918
1272,HUN,10.393012767275348,0.0,23.799999237060547
1749,PCH,10.396514427168437,0.0,47.720001220703125
287,OFG,10.41329444488349,0.024424091862741196,36.029998779296875
1290,SLM,10.415730851419855,0.0,18.540000915527344
1583,DKS,10.486969198651574,0.0,140.83999633789062
1442,GEN,10.495454614812676,0.0,23.09000015258789
871,STT,10.509615678053635,0.03450529246227608,76.51000213623047
381,FCF,10.53284693808451,0.03430353357805907,14.430000305175781
420,UFPI,10.558370875017674,0.00942830219648356,116.66999816894531
2434,MMM,10.589618290556515,0.0,108.12000274658203
1411,BYD,10.614991716063205,0.0,62.310001373291016
895,RNST,10.626262446445246,0.027883397176531707,31.559999465942383
395,BOKF,10.649739702542623,0.026531360505071693,81.79000091552734
2248,CFB,10.6532258372153,0.0,13.210000038146973
1430,SRCE,10.68595066543453,0.0,51.720001220703125
2286,WERN,10.68882942199707,0.0,40.189998626708984
1539,SCSC,10.717086364575128,0.0,38.2599983215332
1736,WCC,10.718256359377468,0.0,169.6699981689453
2205,MAN,10.726639283418322,0.0,76.91000366210938
2199,PNC,10.744588612478017,0.0,148.9199981689453
1838,IRWD,10.752212051796704,0.0,12.149999618530273
1684,MDU,10.767955674650919,0.0,19.489999771118164
2281,IBTX,10.78768606651614,0.0,50.810001373291016
1778,AVD,10.797871934606674,0.0,10.149999618530273
160,OLP,10.800000190734863,0.08333333186161374,21.600000381469727
2252,FNB,10.80487801776669,0.0,13.289999961853027
1774,VGR,10.811881263657371,0.0,10.920000076293945
139,KAR,10.81538493816669,0.0,14.0600004196167
78,MP,10.847561533858137,0.0,17.790000915527344
133,SEE,10.848665095932052,0.02188183725245814,36.560001373291016
2394,ONB,10.860926899688923,0.0,16.399999618530273
373,RLI,10.862966302267015,0.022026114883416638,139.3800048828125
393,CPRI,10.894623623099378,0.0,50.65999984741211
1584,SHYF,10.913461905259352,0.0,11.350000381469727
1880,SOI,10.968749970197678,0.0,7.019999980926514
2010,IBOC,10.985385998305796,0.0,52.619998931884766
579,KE,10.995535339627946,0.0,24.6299991607666
684,INDB,11.010545083634254,0.03511572141129548,62.650001525878906
932,DHI,11.049533249744819,0.0068217256528778115,153.9199981689453
460,TOWN,11.053846065814678,0.034098817251377866,28.739999771118164
1055,TGI,11.065217723017154,0.0,15.270000457763672
71,CBAN,11.10526302404571,0.03475513470009579,12.65999984741211
1181,CPA,11.13053613053613,0.0,95.5
1101,EVTC,11.146551987220501,0.0,38.790000915527344
2011,LEG,11.157894971077903,0.0,25.440000534057617
344,PLTK,11.159420013427734,0.0,7.699999809265137
1723,RBCAA,11.176086923350459,0.0,51.40999984741211
1579,GABC,11.197841424736188,0.0,31.1299991607666
1025,MYE,11.204819506909475,0.0,18.600000381469727
540,APOG,11.207187805820972,0.018109791178960256,53.0099983215332
389,NBTB,11.225989174708134,0.031202817001185396,39.7400016784668
1986,SSRM,11.228260786637016,0.0,10.329999923706055
1501,HIFS,11.237278060956708,0.0,196.5399932861328
1713,AFG,11.263507282564424,0.0,118.83000183105469
998,PB,11.29319355749959,0.0,64.70999908447266
534,LKQ,11.334939979645142,0.02391581586106328,47.040000915527344
283,CNXC,11.380096362363235,0.011884943172226723,94.91000366210938
2276,CWK,11.413793454225036,0.0,9.930000305175781
482,USB,11.422764641159596,0.04578884768995879,42.150001525878906
1886,NIC,11.423303384696487,0.0,77.44999694824219
942,CVBF,11.425149654913806,0.041928721341661826,19.079999923706055
1611,KNX,11.44631556460732,0.0,54.369998931884766
1060,CADE,11.44939299054474,0.0,28.280000686645508
2198,WRK,11.453296326018952,0.0,41.689998626708984
197,UCBI,11.456349539378333,0.0318669890286165,28.8700008392334
558,EBC,11.462809822776101,0.029560202118449654,13.869999885559082
2130,CRI,11.471609362292366,0.0,72.7300033569336
5,MTB,11.482312496208342,0.0390742405203857,133.0800018310547
1417,NX,11.49438222249349,0.0,30.690000534057617
1735,EBF,11.51366103542307,0.0,21.06999969482422
1168,IVZ,11.520000457763672,0.0,17.280000686645508
1776,WTFC,11.54668278424687,0.0,93.98999786376953
206,CG,11.610619649071257,0.03493394254771376,39.36000061035156
2265,OC,11.612451456864056,0.0,149.22000122070312
302,CHRW,11.613636730826475,0.028087946619709342,86.87000274658203
1128,NWBI,11.619047437395368,0.0,12.199999809265137
1585,CVCO,11.619484845329733,0.0,316.04998779296875
463,CHTR,11.65814676985573,0.0,364.8999938964844
1327,DXPE,11.663337898581451,0.0,31.690000534057617
254,PII,11.69230817799859,0.02949183180578138,88.16000366210938
512,SIGA,11.695652422697647,0.08364312089736142,5.380000114440918
1011,BBY,11.705229890705478,0.0,73.86000061035156
1076,GOGO,11.71999994913737,0.0,8.789999961853027
237,CROX,11.722222153021365,0.0,103.38999938964844
1926,PNFP,11.73055542839898,0.0,84.45999908447266
982,CZNC,11.730993839732388,0.05583250397895185,20.059999465942383
454,BHLB,11.753694881946585,0.030176026051216064,23.860000610351562
1669,THRY,11.784810657742657,0.0,18.6200008392334
1676,JACK,11.796850970410926,0.0,74.91000366210938
1884,BIIB,11.837786026583373,0.0,248.1199951171875
60,AUB,11.8484843860973,0.03466894139274072,35.189998626708984
623,VPG,11.849056459822744,0.0,31.399999618530273
632,CFR,11.858597492200756,0.034150528832094955,104.83000183105469
2336,JWN,11.869280946020986,0.0,18.15999984741211
834,HONE,11.89795902797154,0.0257289883298398,11.65999984741211
1987,UPS,11.938913843031203,0.0,158.30999755859375
638,RH,11.93992027347227,0.0,268.2900085449219
297,SON,11.972689428249328,0.035444813835884485,56.9900016784668
503,WABC,11.980176077015074,0.031623460549759674,54.38999938964844
2421,MGM,12.03693151473999,0.0,42.369998931884766
2238,UVV,12.03992009876731,0.0,60.31999969482422
2118,ACEL,12.073170266500334,0.0,9.899999618530273
1779,SF,12.07317126337244,0.0,69.30000305175781
473,FNF,12.075060274064109,0.036695408846900444,49.869998931884766
29,BCML,12.088397326390387,0.018281536350204564,21.8799991607666
2078,SEAS,12.093301252885299,0.0,50.54999923706055
361,SSB,12.127819778327654,0.025294481852494527,80.6500015258789
2143,OTTR,12.153733841322177,0.0,83.01000213623047
2095,TH,12.157894435681795,0.0,9.239999771118164
2410,QCOM,12.170138623979357,0.0,140.1999969482422
1597,MD,12.177215045011495,0.0,9.619999885559082
74,SHLS,12.225224950292088,0.0,13.569999694824219
149,ABM,12.229651074076807,0.021036368110762777,42.06999969482422
2232,BBWI,12.234782343325406,0.0,42.209999084472656
870,PRDO,12.276595365916585,0.012709416914359383,17.309999465942383
2292,FOX,12.286324786324787,0.0,28.75
506,WSM,12.301568559340604,0.01706216849111035,203.9600067138672
1860,DHIL,12.348962618148299,0.0,160.66000366210938
562,AMTB,12.406417520288477,0.015517240869020893,23.200000762939453
2379,BOH,12.416363802823154,0.0,68.29000091552734
2150,GS,12.417817225509532,0.0,377.75
1721,ROP,12.446178994440965,0.0,534.1900024414062
1369,FDP,12.446601645460406,0.0,25.639999389648438
888,PSA,12.480118391679225,0.04067382994831262,295.0299987792969
2440,SXI,12.481733531190262,0.0,146.91000366210938
1612,AFL,12.498489103288449,0.0,82.73999786376953
1423,DG,12.547996215251485,0.0,134.63999938964844
549,FCBC,12.56028303863309,0.03274986052983584,35.41999816894531
668,BDC,12.573150267083962,0.0027378506727548644,73.05000305175781
1910,HRI,12.594618177200111,0.0,140.42999267578125
188,SMBC,12.63212391749565,0.017227236031897943,48.7599983215332
117,BOOT,12.653845673674471,0.0,72.37999725341797
2206,HRB,12.692737046566755,0.0,45.439998626708984
1972,FHI,12.705659686394458,0.0,33.66999816894531
2100,WSFS,12.731428963797432,0.0,44.560001373291016
2369,FYBR,12.733333375718859,0.0,22.920000076293945
749,ICHR,12.736219871701218,0.0,32.349998474121094
166,AGM,12.751428876604352,0.024647097774457977,178.52000427246094
544,CLW,12.7933572579134,0.0,34.66999816894531
2068,RICK,12.81670067315189,0.0,62.93000030517578
2034,CNA,12.832827118754748,0.0,42.220001220703125
704,BERY,12.850098920291696,0.015732923653007883,65.1500015258789
407,JLL,12.85566193010964,0.0,173.67999267578125
16,KRNY,12.888888707236639,0.05418719288192513,8.119999885559082
960,BXP,12.915524435554588,0.05603201902942889,69.95999908447266
1027,UBSI,12.928826274396686,0.0,36.33000183105469
648,MO,12.959247696736016,0.09288824348878516,41.34000015258789
2235,SANM,12.974489951620297,0.0,50.86000061035156
250,SPWR,13.0,0.0,3.25
2303,KOS,13.0,0.0,6.5
365,ORI,13.035087418137936,0.03297442875645166,29.719999313354492
1881,TEX,13.054794590222782,0.0,57.18000030517578
371,ASLE,13.070587831384996,0.0,11.109999656677246
1889,KTB,13.07499972256747,0.0,57.529998779296875
1005,JHG,13.076233115431439,0.0,29.15999984741211
1730,SIG,13.087193127873809,0.0,96.05999755859375
2326,AHH,13.170212887703105,0.0,12.380000114440918
1833,CXW,13.184465945345684,0.0,13.579999923706055
1158,MUSA,13.189311398936868,0.0,377.6099853515625
1924,DLX,13.19078897175036,0.0,20.049999237060547
922,HEES,13.192934575288191,0.022657054938948738,48.54999923706055
1694,LTC,13.232932033309016,0.0,32.95000076293945
245,CACC,13.265569373022151,0.0,523.989990234375
348,RHI,13.271381980494448,0.023794769387870878,80.69000244140625
1224,MXL,13.28125,0.0,21.25
1035,WY,13.292490540757012,0.0,33.630001068115234
1478,FOXA,13.307692046858307,0.0,31.139999389648438
2177,SFBS,13.30885506088224,0.0,61.619998931884766
2305,IPG,13.320833047231039,0.0,31.969999313354492
1785,WMK,13.329032159620715,0.0,61.97999954223633
732,GDEN,13.331009868130035,0.05227391760951477,38.2599983215332
1445,CCB,13.359872854439315,0.0,41.95000076293945
1935,WBS,13.373655913978494,0.0,49.75
1978,RJF,13.373774173212986,0.0,109.12999725341797
1783,FOXF,13.376543649430136,0.0,65.01000213623047
1996,SWK,13.394109396914446,0.0,95.5
1362,CARR,13.398567873424447,0.0,56.13999938964844
1176,PRIM,13.432000732421875,0.0,33.58000183105469
2371,BKH,13.439698914187638,0.0,53.4900016784668
936,ANDE,13.496143958868894,0.014190476190476189,52.5
100,IMXI,13.53947363401714,0.0,20.579999923706055
683,EMN,13.54049848990277,0.03658115712454063,86.93000030517578
1963,HGV,13.560402633359768,0.0,40.40999984741211
1152,NTRS,13.605519084187296,0.0,83.80999755859375
102,ORRF,13.61244055643036,0.028119507154534925,28.450000762939453
774,OEC,13.637930771400189,0.0035398230771345306,23.729999542236328
1852,UTHR,13.70775989059811,0.0,219.0500030517578
1416,LQDT,13.71199951171875,0.0,17.139999389648438
2074,NVR,13.726008953434405,0.0,7208.89990234375
751,AMCR,13.75176304654443,0.050666666666666665,9.75
1444,HNI,13.774410723034379,0.0,40.90999984741211
1545,BHE,13.788659793814434,0.0,26.75
1955,EVR,13.823045016316229,0.0,167.9499969482422
388,CCBG,13.827411051329017,0.027900147077306786,27.239999771118164
736,PDCO,13.845794000358223,0.03509956224963635,29.6299991607666
1765,OMC,13.86875033378601,0.0,88.76000213623047
653,CABO,13.877673932835705,0.021038886223496103,551.3599853515625
442,SCL,13.880804670115374,0.0163934429577037,89.66999816894531
1167,CARG,13.884146620587606,0.0,22.770000457763672
2032,VNT,13.88800048828125,0.0,34.720001220703125
2403,PRK,13.958379237832009,0.0,127.44000244140625
1033,JPM,13.971074632376679,0.0,169.0500030517578
1174,USNA,14.033333460489908,0.0,50.52000045776367
1492,ES,14.044444708176602,0.0,56.880001068115234
840,HLIO,14.046205073693406,0.008458646343604721,42.560001373291016
645,SLGN,14.055016279992163,0.016578401909755312,43.43000030517578
2418,PAHC,14.074073603123793,0.0,11.399999618530273
762,KFY,14.103015343747547,0.01496525893489006,56.130001068115234
62,CBU,14.135057076640512,0.03618621772096377,49.189998626708984
228,TKR,14.155234326524425,0.016577404110611243,78.41999816894531
642,CI,14.160167584290855,0.016130618151780046,305.010009765625
1493,DTM,14.185379068160493,0.0,54.33000183105469
2228,LPRO,14.188679209295309,0.0,7.519999980926514
1163,JRVR,14.203390024476134,0.0,8.380000114440918
350,AMRC,14.234972260688822,0.0,26.049999237060547
1641,WTTR,14.25490192338532,0.0,7.269999980926514
1104,PTEN,14.277777406904432,0.0,10.279999732971191
586,RRR,14.307471527450387,0.02008435391870305,49.790000915527344
1497,MMI,14.360153081316602,0.0,37.47999954223633
722,CBSH,14.376296783931487,0.020189215341651807,52.849998474121094
15,APAM,14.387754842537602,0.06288416189070467,42.29999923706055
1529,MS,14.398073346427317,0.0,89.69999694824219
1262,AGR,14.399123610111706,0.0,32.83000183105469
1,MCRI,14.402173913043478,0.0890566037735849,66.25
1420,HCA,14.5234175214311,0.0,282.19000244140625
2004,FBK,14.530303261496803,0.0,38.36000061035156
445,NI,14.532608571259871,0.03739715813610808,26.739999771118164
967,GIS,14.538990685699181,0.03644107938542151,63.38999938964844
2040,GBCI,14.558393937827896,0.0,39.88999938964844
115,BFC,14.56272439717392,0.014152103984344628,81.26000213623047
1800,TMST,14.570422911308182,0.0,20.690000534057617
625,UTMD,14.575923173996834,0.01427710843373494,83.0
367,WRB,14.591181875469688,0.019640159977332913,72.80999755859375
1946,AMNB,14.591331600035677,0.0,47.130001068115234
1620,BXMT,14.595890045166016,0.0,21.309999465942383
2023,NPO,14.60446247464503,0.0,144.0
1856,UWMC,14.644444783528645,0.0,6.590000152587891
1229,HAYN,14.685082830776825,0.0,53.15999984741211
285,MRTN,14.733332881221063,0.012066365377814225,19.889999389648438
956,SCHL,14.738281071186066,0.021203286766660334,37.72999954223633
1515,AHCO,14.744680485826859,0.0,6.929999828338623
1054,NTAP,14.764905991302438,0.0,86.66999816894531
2052,SHOO,14.774647564955162,0.0,41.959999084472656
88,INGR,14.786002773936954,0.027125432217767618,109.86000061035156
476,PLAB,14.790816209754166,0.0,28.989999771118164
2151,ODP,14.816092348646844,0.0,51.560001373291016
620,BECN,14.821554662482056,0.0,83.88999938964844
776,FIBK,14.831632497359296,0.0646714833070578,29.06999969482422
2373,KR,14.848386702998992,0.0,46.029998779296875
326,AXL,14.851852699562354,0.0,8.020000457763672
593,OGS,14.865525485833874,0.04276315843134376,60.79999923706055
2327,ARKO,14.870369875872576,0.0,8.029999732971191
1019,TCBX,14.882811903953552,0.0,19.049999237060547
1266,HIG,14.884058634440105,0.0,82.16000366210938
24,VRTS,14.915723500761596,0.028883453762125286,237.16000366210938
1596,XPO,14.932642328924466,0.0,86.45999908447266
754,WFC,14.952681869362431,0.027426159454662483,47.400001525878906
2277,VOYA,14.991507560584196,0.0,70.61000061035156
2085,SYBT,14.993827725634162,0.0,48.58000183105469
2249,PKG,14.996390222212037,0.0,166.16000366210938
1518,PINC,15.0136052345743,0.0,22.06999969482422
892,ADNT,15.04147437310988,0.0,32.63999938964844
1962,HOMB,15.050954879469172,0.0,23.6299991607666
75,WSBF,15.112359336252963,0.05204461040347373,13.449999809265137
1405,CCK,15.11647229186707,0.0,90.8499984741211
401,CPB,15.128919222629028,0.03408567624165677,43.41999816894531
1374,NWE,15.149389825216154,0.0,49.689998626708984
594,EXPD,15.205282552474115,0.01089530996447326,126.66000366210938
1105,GPK,15.20710104315944,0.0,25.700000762939453
1616,CHCO,15.208516842118094,0.0,103.56999969482422
1103,NOC,15.21923399469363,0.0,481.0799865722656
431,WD,15.25972048935957,0.025682836623114373,98.12000274658203
906,SNX,15.276878255807599,0.013496577216744302,103.7300033569336
2066,GTY,15.324467801033183,0.0,28.809999465942383
1655,SMP,15.329411824544271,0.0,39.09000015258789
2172,HAYW,15.34146332159275,0.0,12.579999923706055
270,LW,15.351003083936805,0.01045263634204893,107.1500015258789
491,LKFN,15.417690417690416,0.029322709163346616,62.75
1922,NAPA,15.483333269755047,0.0,9.289999961853027
965,TRS,15.490445665493132,0.006578947450975963,24.31999969482422
372,ACA,15.537401634877122,0.002533890779509919,78.93000030517578
1318,SUM,15.559471231200096,0.0,35.31999969482422
380,SR,15.56735755248391,0.04851056735892619,60.09000015258789
560,HIW,15.583892156613754,0.0861326468192332,23.219999313354492
1606,PLOW,15.593939116506867,0.0,25.729999542236328
363,BANF,15.59422724518185,0.018072945319293696,91.8499984741211
127,CMI,15.601973282663446,0.027408813692979643,237.14999389648438
1547,COLM,15.602822457590412,0.0,77.38999938964844
1389,PRG,15.610526235480059,0.0,29.65999984741211
339,MSM,15.62866434600532,0.0337640686839509,95.95999908447266
1242,AIV,15.65999984741211,0.0,7.829999923706055
2331,NJR,15.725274837060725,0.0,42.93000030517578
2108,CMTG,15.810126292554637,0.0,12.489999771118164
